Date,Close_Price,Max_Temp_C,Rainfall_mm,Rolling_Rain_30d
2012-09-20,168.60000610351562,28.0,0.0,1.3000000000000143
2012-09-21,173.3000030517578,28.4,7.9,9.200000000000015
2012-09-24,172.3000030517578,24.0,0.0,9.200000000000014
2012-09-25,173.64999389648438,27.5,9.8,19.000000000000014
2012-09-26,169.4499969482422,19.5,4.9,23.700000000000017
2012-09-27,174.3000030517578,19.7,0.0,23.700000000000017
2012-09-28,173.5,20.6,0.0,23.600000000000016
2012-10-01,178.0500030517578,27.0,0.0,23.600000000000016
2012-10-02,183.64999389648438,29.3,0.0,23.600000000000016
2012-10-03,181.0500030517578,30.3,0.0,23.600000000000016
2012-10-04,175.0500030517578,29.8,0.0,23.600000000000016
2012-10-05,168.10000610351562,29.2,0.0,23.600000000000016
2012-10-08,169.10000610351562,27.9,0.0,23.600000000000016
2012-10-09,165.3000030517578,27.5,0.0,23.600000000000016
2012-10-10,163.4499969482422,29.6,0.0,23.600000000000016
2012-10-11,160.75,30.5,0.0,22.80000000000001
2012-10-12,161.6999969482422,29.2,9.4,32.20000000000002
2012-10-15,160.85000610351562,25.4,0.0,32.20000000000002
2012-10-16,162.8000030517578,27.1,0.0,32.20000000000002
2012-10-17,161.5,20.1,13.2,45.40000000000001
2012-10-18,158.60000610351562,27.6,0.6,46.000000000000014
2012-10-19,161.64999389648438,28.5,2.0,48.000000000000014
2012-10-22,164.5,28.5,2.9,50.90000000000001
2012-10-23,160.85000610351562,30.1,4.9,55.80000000000001
2012-10-24,159.8000030517578,29.9,0.2,56.000000000000014
2012-10-25,161.0,29.3,4.7,60.500000000000014
2012-10-26,157.75,31.5,0.0,60.500000000000014
2012-10-31,154.64999389648438,33.7,1.8,62.30000000000002
2012-11-01,153.4499969482422,31.8,4.8,67.10000000000002
2012-11-02,154.6999969482422,25.2,3.3,70.40000000000002
2012-11-05,150.89999389648438,27.3,0.5,70.90000000000002
2012-11-06,150.60000610351562,26.3,0.0,63.000000000000014
2012-11-07,151.1999969482422,27.3,2.8,65.80000000000001
2012-11-08,151.39999389648438,25.4,0.1,56.100000000000016
2012-11-09,149.89999389648438,20.2,39.4,90.60000000000002
2012-11-12,153.0500030517578,26.8,1.8,92.40000000000002
2012-11-13,146.0,25.0,14.5,106.90000000000002
2012-11-14,147.6999969482422,21.9,0.0,106.90000000000002
2012-11-15,149.0,21.9,2.4,109.30000000000001
2012-11-16,147.3000030517578,24.8,1.5,110.80000000000001
2012-11-19,151.39999389648438,25.1,1.5,112.30000000000001
2012-11-20,143.75,24.0,4.0,116.30000000000001
2012-11-21,144.8000030517578,28.4,0.0,116.30000000000001
2012-11-23,142.14999389648438,29.8,0.0,116.30000000000001
2012-11-26,139.89999389648438,24.7,0.1,116.40000000000002
2012-11-27,139.8000030517578,25.1,2.2,118.60000000000002
2012-11-28,144.64999389648438,26.9,2.8,112.00000000000001
2012-11-29,146.14999389648438,29.3,0.1,112.10000000000001
2012-11-30,142.10000610351562,27.3,0.0,112.10000000000001
2012-12-03,141.6999969482422,27.5,2.5,101.4
2012-12-04,137.35000610351562,27.8,1.8,102.60000000000001
2012-12-05,139.60000610351562,28.2,0.1,100.70000000000002
2012-12-06,140.4499969482422,28.6,1.0,98.80000000000001
2012-12-07,142.10000610351562,29.5,1.2,95.10000000000002
2012-12-10,138.10000610351562,28.7,3.8,98.70000000000002
2012-12-11,141.14999389648438,28.4,2.4,96.4
2012-12-12,138.14999389648438,28.2,7.4,103.80000000000001
2012-12-13,135.25,26.6,10.6,112.60000000000001
2012-12-14,137.39999389648438,24.7,18.7,126.50000000000001
2012-12-17,137.9499969482422,25.4,13.5,136.70000000000002
2012-12-18,133.5,28.4,0.2,136.4
2012-12-19,144.89999389648438,27.4,14.3,150.70000000000002
2012-12-20,142.9499969482422,28.4,9.5,157.4
2012-12-21,146.60000610351562,29.4,0.3,157.60000000000002
2012-12-24,147.0,28.9,1.4,119.60000000000001
2012-12-26,148.3000030517578,29.8,0.0,117.80000000000001
2012-12-27,147.89999389648438,30.2,14.8,118.10000000000001
2012-12-28,146.85000610351562,28.1,3.0,121.10000000000001
2012-12-31,143.8000030517578,28.5,0.0,118.70000000000002
2013-01-02,149.39999389648438,28.8,4.2,121.40000000000002
2013-01-03,146.5,25.5,11.3,131.20000000000002
2013-01-04,147.35000610351562,27.5,0.3,127.50000000000001
2013-01-07,150.39999389648438,28.2,0.3,127.80000000000001
2013-01-08,148.14999389648438,29.0,4.2,132.00000000000003
2013-01-09,147.89999389648438,23.0,24.1,156.00000000000003
2013-01-10,149.64999389648438,21.2,75.3,229.10000000000002
2013-01-11,153.35000610351562,20.1,155.6,381.9
2013-01-14,153.3000030517578,23.0,9.9,391.7
2013-01-15,152.5,23.7,19.9,411.59999999999997
2013-01-16,153.0,23.4,28.5,437.59999999999997
2013-01-17,155.5,25.1,4.3,440.09999999999997
2013-01-18,156.3000030517578,26.7,0.1,440.1
2013-01-22,148.60000610351562,25.5,0.0,439.1
2013-01-23,150.39999389648438,25.5,0.6,438.5
2013-01-24,146.5500030517578,27.0,3.2,437.9
2013-01-25,148.3000030517578,25.7,15.3,450.79999999999995
2013-01-28,149.0,22.2,7.4,450.8
2013-01-29,149.8000030517578,24.0,1.3,441.49999999999994
2013-01-30,147.6999969482422,23.6,12.0,434.79999999999995
2013-01-31,146.9499969482422,23.5,6.0,427.29999999999995
2013-02-01,147.9499969482422,27.1,8.0,435.09999999999997
2013-02-04,144.35000610351562,22.1,29.6,450.4
2013-02-05,144.0500030517578,25.2,17.0,457.9
2013-02-06,142.10000610351562,23.5,20.5,478.09999999999997
2013-02-07,140.3000030517578,24.6,7.3,484.0
2013-02-08,141.0500030517578,25.9,5.0,489.0
2013-02-11,140.14999389648438,27.7,0.2,474.4
2013-02-12,140.64999389648438,28.4,0.1,471.5
2013-02-13,138.75,28.2,0.0,471.5
2013-02-14,138.0,28.7,0.0,467.3
2013-02-15,136.9499969482422,29.5,0.0,456.0
2013-02-19,136.5,27.8,3.9,459.59999999999997
2013-02-20,141.0,28.5,0.0,459.3
2013-02-21,141.75,27.9,0.0,455.09999999999997
2013-02-22,143.10000610351562,27.3,2.0,433.0
2013-02-25,142.60000610351562,27.2,0.5,358.2
2013-02-26,142.89999389648438,27.3,12.4,215.0
2013-02-27,142.39999389648438,26.5,20.5,225.6
2013-02-28,142.64999389648438,25.9,9.8,215.5
2013-03-01,142.89999389648438,21.8,17.0,204.0
2013-03-04,145.9499969482422,27.5,3.1,202.8
2013-03-05,140.5,28.1,1.2,203.9
2013-03-06,140.60000610351562,27.1,9.0,212.9
2013-03-07,142.4499969482422,28.1,10.8,223.10000000000002
2013-03-08,143.35000610351562,28.0,0.3,220.2
2013-03-11,143.0500030517578,27.7,4.3,209.2
2013-03-12,141.64999389648438,28.6,4.4,206.20000000000002
2013-03-13,140.0500030517578,29.7,0.3,205.2
2013-03-14,138.89999389648438,28.1,7.3,200.5
2013-03-15,136.5,25.0,0.3,194.8
2013-03-18,133.14999389648438,23.8,0.6,187.4
2013-03-19,133.10000610351562,21.8,1.9,159.70000000000002
2013-03-20,133.60000610351562,23.4,1.3,144.0
2013-03-21,133.75,22.7,5.2,128.70000000000002
2013-03-22,135.3000030517578,25.9,1.4,122.8
2013-03-25,135.60000610351562,25.9,4.7,122.5
2013-03-26,137.60000610351562,22.1,18.8,141.10000000000002
2013-03-27,136.60000610351562,23.9,25.9,166.9
2013-03-28,137.14999389648438,25.1,0.7,167.60000000000002
2013-04-01,138.39999389648438,26.2,0.2,167.8
2013-04-02,136.14999389648438,25.7,6.9,174.70000000000002
2013-04-03,139.4499969482422,22.9,8.8,179.60000000000002
2013-04-04,139.5,24.1,2.6,182.20000000000002
2013-04-05,140.14999389648438,25.5,18.8,201.0
2013-04-08,135.89999389648438,24.7,3.2,202.20000000000002
2013-04-09,135.39999389648438,24.5,1.9,203.60000000000002
2013-04-10,136.0500030517578,21.7,21.1,212.3
2013-04-11,136.8000030517578,22.7,2.0,193.8
2013-04-12,135.25,23.8,0.7,184.7
2013-04-15,134.4499969482422,23.5,0.1,167.79999999999998
2013-04-16,135.85000610351562,24.2,0.0,164.7
2013-04-17,136.10000610351562,23.1,0.0,163.5
2013-04-18,138.89999389648438,23.2,0.0,154.5
2013-04-19,141.64999389648438,23.7,0.0,143.7
2013-04-22,142.5,22.1,0.0,143.4
2013-04-23,137.5500030517578,22.0,0.0,139.1
2013-04-24,138.39999389648438,21.6,0.0,134.7
2013-04-25,137.1999969482422,22.2,0.0,134.4
2013-04-26,133.89999389648438,22.7,0.0,127.10000000000001
2013-04-29,133.60000610351562,23.3,0.0,126.80000000000001
2013-04-30,134.9499969482422,24.9,0.0,126.2
2013-05-01,134.5,26.2,0.0,124.30000000000001
2013-05-02,138.9499969482422,25.0,0.0,123.0
2013-05-03,140.3000030517578,24.9,0.0,117.80000000000001
2013-05-06,141.35000610351562,20.7,1.1,117.5
2013-05-07,142.3000030517578,22.4,0.0,112.8
2013-05-08,144.14999389648438,21.6,0.0,94.0
2013-05-09,145.8000030517578,22.4,0.0,68.1
2013-05-10,143.8000030517578,23.0,0.0,67.4
2013-05-13,144.5500030517578,24.2,0.0,67.2
2013-05-14,141.64999389648438,24.6,0.0,60.300000000000004
2013-05-15,138.0,25.6,0.0,51.50000000000001
2013-05-16,138.35000610351562,25.1,0.0,48.900000000000006
2013-05-17,135.60000610351562,23.1,0.3,30.400000000000002
2013-05-20,133.85000610351562,23.7,0.3,27.500000000000004
2013-05-21,132.6999969482422,24.7,0.7,26.3
2013-05-22,128.4499969482422,24.3,0.3,5.5
2013-05-23,130.0500030517578,21.4,2.7,6.2
2013-05-24,127.25,17.1,13.7,19.2
2013-05-28,126.44999694824219,22.3,0.5,19.599999999999998
2013-05-29,127.5999984741211,21.0,7.3,26.9
2013-05-30,125.8499984741211,19.2,17.0,43.9
2013-05-31,127.05000305175781,22.4,0.0,43.9
2013-06-03,129.0,18.5,8.7,52.599999999999994
2013-06-04,127.6500015258789,20.4,0.0,52.599999999999994
2013-06-05,127.44999694824219,20.6,0.0,52.599999999999994
2013-06-06,129.4499969482422,21.7,0.3,52.9
2013-06-07,126.94999694824219,23.1,0.0,52.9
2013-06-10,128.75,21.7,0.0,52.9
2013-06-11,127.69999694824219,22.3,0.0,52.9
2013-06-12,122.75,22.8,0.0,52.9
2013-06-13,123.69999694824219,23.2,0.0,52.9
2013-06-14,122.25,22.3,0.0,52.9
2013-06-17,122.3499984741211,20.2,2.7,55.599999999999994
2013-06-18,122.0,21.6,0.0,54.5
2013-06-19,122.75,22.6,0.0,54.5
2013-06-20,117.6500015258789,23.7,0.0,54.5
2013-06-21,118.69999694824219,23.3,0.0,54.5
2013-06-24,119.44999694824219,21.2,0.1,54.599999999999994
2013-06-25,120.25,22.0,0.0,54.599999999999994
2013-06-26,118.1500015258789,23.4,0.0,54.599999999999994
2013-06-27,121.5999984741211,23.6,3.2,57.8
2013-06-28,120.0,22.8,0.3,58.099999999999994
2013-07-01,121.19999694824219,24.3,7.3,65.1
2013-07-02,124.0999984741211,20.7,0.1,64.9
2013-07-03,121.1500015258789,21.3,0.0,64.2
2013-07-05,120.94999694824219,21.8,0.0,63.900000000000006
2013-07-08,123.25,23.0,0.0,61.2
2013-07-09,122.05000305175781,20.5,0.1,47.599999999999994
2013-07-10,121.44999694824219,19.8,0.0,47.099999999999994
2013-07-11,123.1500015258789,19.5,0.0,39.8
2013-07-12,119.1500015258789,20.6,0.0,22.8
2013-07-15,122.9000015258789,23.6,0.0,22.8
2013-07-16,125.5999984741211,22.9,0.0,14.1
2013-07-17,127.55000305175781,23.7,0.0,14.1
2013-07-18,127.1500015258789,24.6,0.0,14.1
2013-07-19,122.5999984741211,25.0,0.0,13.799999999999999
2013-07-22,125.30000305175781,27.3,0.0,13.799999999999999
2013-07-23,126.0999984741211,20.3,0.3,14.1
2013-07-24,121.25,15.1,9.8,23.9
2013-07-25,124.80000305175781,14.1,19.3,43.2
2013-07-26,122.25,18.6,0.0,43.2
2013-07-29,121.1500015258789,22.0,0.0,43.2
2013-07-30,120.30000305175781,22.0,0.0,40.5
2013-07-31,118.5999984741211,22.8,0.0,40.5
2013-08-01,115.5999984741211,23.9,0.0,40.5
2013-08-02,118.25,24.6,0.0,40.5
2013-08-05,119.6500015258789,25.8,0.0,40.5
2013-08-06,117.9000015258789,24.6,0.0,40.400000000000006
2013-08-07,121.05000305175781,24.5,0.0,40.400000000000006
2013-08-08,122.05000305175781,23.9,0.0,40.400000000000006
2013-08-09,122.9000015258789,24.2,0.0,37.2
2013-08-12,123.44999694824219,24.6,0.0,36.900000000000006
2013-08-13,120.5999984741211,25.5,0.0,29.6
2013-08-14,122.6500015258789,25.3,0.0,29.500000000000004
2013-08-15,121.8499984741211,17.7,0.0,29.500000000000004
2013-08-16,120.5,21.9,0.0,29.500000000000004
2013-08-19,119.25,18.1,1.5,31.000000000000004
2013-08-20,114.94999694824219,21.8,0.0,30.900000000000002
2013-08-21,113.5,22.4,0.0,30.900000000000002
2013-08-22,113.19999694824219,24.5,0.0,30.900000000000002
2013-08-23,113.05000305175781,26.2,0.0,30.900000000000002
2013-08-26,114.05000305175781,28.2,0.0,30.900000000000002
2013-08-27,113.1500015258789,20.3,1.1,32.0
2013-08-28,114.5999984741211,21.3,0.0,32.0
2013-08-29,113.1500015258789,23.5,0.0,32.0
2013-08-30,112.0999984741211,24.7,0.0,32.0
2013-09-03,112.80000305175781,27.4,2.1,34.1
2013-09-04,112.55000305175781,18.3,8.1,41.900000000000006
2013-09-05,112.55000305175781,21.4,0.0,32.1
2013-09-06,113.94999694824219,23.3,0.0,12.800000000000004
2013-09-09,113.8499984741211,26.6,0.0,12.800000000000004
2013-09-10,112.3499984741211,26.6,0.0,12.800000000000004
2013-09-11,116.44999694824219,24.9,0.0,12.800000000000004
2013-09-12,116.25,24.3,0.0,12.800000000000004
2013-09-13,115.55000305175781,25.3,0.0,12.800000000000004
2013-09-16,114.80000305175781,29.5,0.0,12.800000000000004
2013-09-17,111.05000305175781,29.8,3.7,16.500000000000004
2013-09-18,111.30000305175781,25.2,4.9,21.400000000000006
2013-09-19,115.80000305175781,26.9,5.0,26.400000000000006
2013-09-20,114.6500015258789,28.4,0.0,26.400000000000006
2013-09-23,117.05000305175781,31.1,8.9,35.300000000000004
2013-09-24,117.8499984741211,24.5,18.0,53.300000000000004
2013-09-25,117.25,22.5,0.0,53.300000000000004
2013-09-26,115.6500015258789,23.5,0.0,53.300000000000004
2013-09-27,113.69999694824219,25.2,0.0,53.300000000000004
2013-09-30,113.69999694824219,24.7,0.0,53.300000000000004
2013-10-01,114.0999984741211,24.4,9.7,61.5
2013-10-02,114.44999694824219,23.5,4.1,65.60000000000001
2013-10-03,115.3499984741211,26.4,5.6,71.2
2013-10-04,114.4000015258789,23.8,18.2,89.4
2013-10-07,114.5,21.1,0.0,89.4
2013-10-08,115.05000305175781,18.2,1.3,90.7
2013-10-09,115.25,19.1,0.2,89.80000000000001
2013-10-10,114.4000015258789,21.3,0.0,89.80000000000001
2013-10-11,116.69999694824219,22.1,0.0,89.80000000000001
2013-10-14,117.0,27.3,0.0,89.80000000000001
2013-10-15,116.44999694824219,27.5,3.0,90.7
2013-10-16,115.8499984741211,22.6,17.0,99.60000000000001
2013-10-17,114.69999694824219,24.2,10.9,110.5
2013-10-18,114.6500015258789,24.1,14.1,124.60000000000001
2013-10-21,112.69999694824219,28.7,0.3,124.9
2013-10-22,111.94999694824219,28.6,4.1,129.0
2013-10-23,110.55000305175781,27.1,2.2,131.20000000000002
2013-10-24,110.30000305175781,28.7,0.0,131.20000000000002
2013-10-25,109.0999984741211,28.2,0.0,131.20000000000002
2013-10-28,107.55000305175781,24.0,0.5,131.70000000000002
2013-10-29,106.94999694824219,23.7,0.0,127.99999999999999
2013-10-30,106.8499984741211,26.1,1.4,124.5
2013-10-31,105.4000015258789,24.1,1.0,120.5
2013-11-01,105.55000305175781,21.7,0.0,120.5
2013-11-04,103.69999694824219,27.0,0.1,111.7
2013-11-05,103.44999694824219,24.0,4.6,98.30000000000001
2013-11-06,101.5,18.3,18.7,117.0
2013-11-07,103.94999694824219,21.2,9.7,126.7
2013-11-08,104.05000305175781,23.3,0.0,126.7
2013-11-11,103.25,29.9,0.0,126.7
2013-11-12,105.80000305175781,30.7,0.3,117.3
2013-11-13,103.05000305175781,25.7,0.8,114.0
2013-11-14,102.5999984741211,26.3,0.0,108.39999999999999
2013-11-15,105.75,26.5,1.4,91.6
2013-11-18,105.75,24.0,10.6,102.19999999999999
2013-11-19,104.6500015258789,27.7,4.4,105.3
2013-11-20,107.3499984741211,28.7,0.0,105.1
2013-11-21,110.44999694824219,29.2,0.0,105.1
2013-11-22,107.0999984741211,26.4,10.4,115.5
2013-11-25,108.0999984741211,19.7,23.6,139.1
2013-11-26,108.1500015258789,20.5,20.5,156.6
2013-11-27,107.5999984741211,23.9,3.7,143.29999999999998
2013-11-29,110.25,27.6,8.0,140.39999999999998
2013-12-02,109.4000015258789,23.9,18.6,144.9
2013-12-03,109.55000305175781,27.7,0.8,145.4
2013-12-04,107.80000305175781,29.2,0.0,141.29999999999998
2013-12-05,105.4000015258789,29.8,5.9,145.0
2013-12-06,105.80000305175781,28.3,0.7,145.7
2013-12-09,105.5,27.0,1.0,146.7
2013-12-10,109.6500015258789,26.6,6.6,152.8
2013-12-11,109.0999984741211,23.0,14.6,167.4
2013-12-12,110.69999694824219,24.3,1.3,167.29999999999998
2013-12-13,114.5,25.4,0.4,166.7
2013-12-16,114.69999694824219,27.2,0.9,167.6
2013-12-17,113.55000305175781,23.8,0.6,168.1
2013-12-18,115.0999984741211,25.8,0.4,163.9
2013-12-19,113.75,26.7,0.5,145.7
2013-12-20,115.30000305175781,26.5,1.4,137.4
2013-12-23,115.8499984741211,22.9,9.6,147.0
2013-12-24,114.75,26.0,12.1,159.1
2013-12-26,115.44999694824219,29.1,0.8,159.60000000000002
2013-12-27,116.3499984741211,27.4,1.5,160.3
2013-12-30,114.69999694824219,27.3,5.9,166.20000000000002
2013-12-31,110.69999694824219,27.3,9.9,174.7
2014-01-02,111.4000015258789,29.4,0.2,164.3
2014-01-03,116.3499984741211,31.1,0.0,159.9
2014-01-06,121.0,27.8,0.0,159.9
2014-01-07,117.25,27.5,0.0,159.9
2014-01-08,120.9000015258789,28.1,0.0,149.5
2014-01-09,119.3499984741211,28.6,0.0,125.9
2014-01-10,120.6500015258789,27.4,0.8,106.2
2014-01-13,119.8499984741211,28.5,6.5,109.0
2014-01-14,119.19999694824219,29.6,0.0,101.0
2014-01-15,117.19999694824219,30.3,0.0,82.4
2014-01-16,118.3499984741211,30.3,0.0,81.60000000000001
2014-01-17,117.1500015258789,26.8,11.2,92.80000000000001
2014-01-21,116.19999694824219,27.0,5.1,92.0
2014-01-22,114.8499984741211,27.8,13.3,104.6
2014-01-23,115.19999694824219,26.8,4.8,108.39999999999999
2014-01-24,114.4000015258789,27.4,6.4,108.2
2014-01-27,113.8499984741211,28.4,0.0,93.6
2014-01-28,114.6500015258789,28.8,0.0,92.3
2014-01-29,117.0999984741211,28.7,0.0,91.9
2014-01-30,120.0,29.0,0.0,91.0
2014-01-31,125.19999694824219,29.3,0.0,90.4
2014-02-03,135.9499969482422,30.1,0.0,90.0
2014-02-04,136.25,31.1,0.0,89.5
2014-02-05,143.10000610351562,30.1,0.1,88.19999999999999
2014-02-06,135.75,30.4,0.0,78.6
2014-02-07,135.6999969482422,29.1,1.0,67.5
2014-02-10,136.1999969482422,30.7,0.0,66.69999999999999
2014-02-11,137.14999389648438,28.8,0.0,65.19999999999999
2014-02-12,141.0500030517578,29.2,0.0,59.300000000000004
2014-02-13,139.6999969482422,29.8,0.0,49.400000000000006
2014-02-14,139.89999389648438,29.5,0.0,49.2
2014-02-18,152.64999389648438,26.1,0.6,49.8
2014-02-19,171.75,25.8,0.0,49.8
2014-02-20,168.8000030517578,27.9,0.0,49.8
2014-02-21,168.5500030517578,27.6,0.3,50.1
2014-02-24,175.60000610351562,27.9,2.2,52.3
2014-02-25,175.64999389648438,28.6,0.0,51.5
2014-02-26,177.10000610351562,30.3,0.0,45.0
2014-02-27,178.75,30.5,0.0,45.0
2014-02-28,179.8000030517578,29.1,5.6,50.6
2014-03-03,192.60000610351562,26.0,4.6,55.199999999999996
2014-03-04,185.14999389648438,27.0,0.1,44.1
2014-03-05,200.64999389648438,26.3,1.5,40.5
2014-03-06,194.8000030517578,25.3,10.2,37.4
2014-03-07,196.0500030517578,26.1,6.8,39.4
2014-03-10,202.5,27.2,1.4,34.4
2014-03-11,205.0500030517578,27.7,0.2,34.599999999999994
2014-03-12,204.8000030517578,27.8,0.0,34.599999999999994
2014-03-13,205.0500030517578,27.3,3.3,37.9
2014-03-14,197.85000610351562,27.3,0.3,38.199999999999996
2014-03-17,189.89999389648438,28.3,0.0,38.199999999999996
2014-03-18,190.9499969482422,27.3,0.4,38.599999999999994
2014-03-19,185.10000610351562,27.0,0.3,38.9
2014-03-20,174.14999389648438,27.4,0.3,39.099999999999994
2014-03-21,171.14999389648438,27.9,6.7,45.8
2014-03-24,176.39999389648438,23.6,0.0,44.8
2014-03-25,175.3000030517578,25.1,0.2,44.99999999999999
2014-03-26,176.0,25.8,0.2,45.199999999999996
2014-03-27,176.35000610351562,26.0,0.0,45.199999999999996
2014-03-28,180.60000610351562,26.3,0.2,45.4
2014-03-31,177.89999389648438,24.6,0.1,45.49999999999999
2014-04-01,175.25,27.9,2.5,47.400000000000006
2014-04-02,172.6999969482422,26.4,2.8,50.2
2014-04-03,174.60000610351562,25.8,0.2,50.4
2014-04-04,185.0,26.4,1.2,51.3
2014-04-07,193.35000610351562,28.8,0.0,49.099999999999994
2014-04-08,196.5,28.8,0.0,49.099999999999994
2014-04-09,199.85000610351562,29.0,0.0,49.099999999999994
2014-04-10,206.10000610351562,29.5,1.6,50.699999999999996
2014-04-11,201.1999969482422,27.3,1.6,46.7
2014-04-14,204.85000610351562,24.1,3.6,45.7
2014-04-15,192.14999389648438,21.9,7.1,52.699999999999996
2014-04-16,185.9499969482422,22.8,22.4,73.6
2014-04-17,201.1999969482422,24.7,0.3,63.699999999999996
2014-04-21,196.6999969482422,25.6,0.4,57.3
2014-04-22,211.8000030517578,25.5,0.4,56.3
2014-04-23,212.35000610351562,23.7,4.4,60.5
2014-04-24,212.4499969482422,21.8,10.4,70.9
2014-04-25,204.75,23.0,0.3,67.9
2014-04-28,198.8000030517578,20.0,0.0,67.6
2014-04-29,208.89999389648438,20.5,0.0,67.6
2014-04-30,203.0500030517578,22.1,0.0,67.2
2014-05-01,201.4499969482422,23.3,0.0,66.9
2014-05-02,200.60000610351562,25.1,0.0,66.6
2014-05-05,202.39999389648438,24.8,0.0,59.9
2014-05-06,199.5500030517578,25.7,0.0,59.9
2014-05-07,198.39999389648438,25.4,0.0,59.7
2014-05-08,192.9499969482422,26.0,0.0,59.5
2014-05-09,180.8000030517578,25.9,0.0,59.5
2014-05-12,186.10000610351562,20.9,0.0,59.3
2014-05-13,183.64999389648438,22.5,0.0,59.2
2014-05-14,180.75,23.9,0.0,56.7
2014-05-15,194.14999389648438,23.7,0.0,53.9
2014-05-16,182.5,24.7,0.0,53.7
2014-05-19,180.14999389648438,24.0,0.0,52.5
2014-05-20,185.6999969482422,24.2,0.0,52.5
2014-05-21,181.39999389648438,25.0,0.0,52.5
2014-05-22,181.35000610351562,26.1,0.0,52.5
2014-05-23,181.89999389648438,26.2,1.3,52.199999999999996
2014-05-27,179.35000610351562,21.1,0.0,50.599999999999994
2014-05-28,176.14999389648438,22.3,0.0,47.0
2014-05-29,181.9499969482422,21.2,0.0,39.9
2014-05-30,177.5,21.2,0.0,17.5
2014-06-02,172.35000610351562,21.7,1.3,18.5
2014-06-03,171.14999389648438,20.8,0.0,18.1
2014-06-04,170.1999969482422,22.7,0.0,17.7
2014-06-05,169.14999389648438,24.5,0.0,13.3
2014-06-06,172.10000610351562,25.6,0.0,2.9000000000000004
2014-06-09,165.35000610351562,25.7,0.0,2.6000000000000005
2014-06-10,165.64999389648438,23.0,0.0,2.6000000000000005
2014-06-11,171.60000610351562,22.5,0.0,2.6000000000000005
2014-06-12,171.9499969482422,22.5,0.3,2.9000000000000004
2014-06-13,173.6999969482422,23.5,0.0,2.9000000000000004
2014-06-16,172.9499969482422,23.7,0.0,2.9000000000000004
2014-06-17,169.0500030517578,24.3,0.0,2.9000000000000004
2014-06-18,166.75,24.2,0.0,2.9000000000000004
2014-06-19,167.0,22.5,0.0,2.9000000000000004
2014-06-20,173.25,19.5,0.0,2.9000000000000004
2014-06-23,175.10000610351562,21.0,0.0,2.9000000000000004
2014-06-24,174.14999389648438,22.9,0.0,2.9000000000000004
2014-06-25,179.9499969482422,23.4,0.0,2.9000000000000004
2014-06-26,178.8000030517578,24.3,0.0,2.9000000000000004
2014-06-27,170.4499969482422,25.0,0.0,2.9000000000000004
2014-06-30,173.0,21.9,0.0,2.9000000000000004
2014-07-01,168.3000030517578,23.8,0.0,2.9000000000000004
2014-07-02,171.0500030517578,25.5,0.0,2.9000000000000004
2014-07-03,169.39999389648438,25.5,0.0,2.9000000000000004
2014-07-07,169.0,23.9,0.0,2.9000000000000004
2014-07-08,170.1999969482422,23.3,0.0,1.6
2014-07-09,170.1999969482422,22.1,0.3,1.9
2014-07-10,160.25,18.3,4.0,5.9
2014-07-11,158.9499969482422,20.8,0.0,5.9
2014-07-14,162.3000030517578,21.0,0.0,5.9
2014-07-15,159.39999389648438,21.4,0.0,4.6000000000000005
2014-07-16,160.35000610351562,22.5,0.0,4.6000000000000005
2014-07-17,161.6999969482422,23.8,0.0,4.6000000000000005
2014-07-18,170.6999969482422,24.9,0.1,4.7
2014-07-21,171.64999389648438,23.0,0.0,4.7
2014-07-22,168.3000030517578,23.0,0.0,4.7
2014-07-23,176.60000610351562,23.4,0.0,4.7
2014-07-24,178.3000030517578,24.1,3.0,7.700000000000001
2014-07-25,179.14999389648438,17.9,21.2,28.6
2014-07-28,181.10000610351562,19.6,0.0,28.6
2014-07-29,180.6999969482422,19.5,0.0,28.6
2014-07-30,182.5,20.4,0.0,28.6
2014-07-31,195.0500030517578,21.2,0.0,28.6
2014-08-01,192.35000610351562,22.7,0.0,28.6
2014-08-04,190.5,26.7,0.0,28.6
2014-08-05,189.39999389648438,24.0,0.0,28.6
2014-08-06,190.85000610351562,21.9,0.0,28.6
2014-08-07,184.0,23.1,0.0,28.6
2014-08-08,180.85000610351562,25.5,0.0,28.6
2014-08-11,189.14999389648438,24.1,0.0,28.6
2014-08-12,184.60000610351562,26.2,0.0,28.6
2014-08-13,185.25,27.7,0.0,28.6
2014-08-14,184.10000610351562,17.1,2.2,30.8
2014-08-15,188.75,21.7,0.0,30.8
2014-08-18,188.89999389648438,24.7,0.3,31.1
2014-08-19,182.1999969482422,23.8,0.1,31.200000000000003
2014-08-20,184.10000610351562,25.2,0.0,30.900000000000002
2014-08-21,183.75,26.1,0.0,26.900000000000002
2014-08-22,181.60000610351562,27.0,0.0,26.900000000000002
2014-08-25,182.75,27.5,0.0,26.900000000000002
2014-08-26,193.10000610351562,29.7,0.0,26.900000000000002
2014-08-27,192.39999389648438,27.6,0.1,27.0
2014-08-28,194.64999389648438,27.7,1.1,28.1
2014-08-29,195.75,26.0,0.0,28.000000000000004
2014-09-02,204.4499969482422,29.7,0.0,28.000000000000004
2014-09-03,197.3000030517578,28.8,2.5,30.500000000000004
2014-09-04,197.4499969482422,25.6,0.0,30.500000000000004
2014-09-05,192.85000610351562,22.4,0.0,27.5
2014-09-08,189.64999389648438,25.9,0.0,6.300000000000004
2014-09-09,188.10000610351562,27.3,0.0,6.300000000000004
